ltable_id,rtable_id,,,,
1193,17353,,,,
1558,17353,,,,
2155,17353,,,,
2155,17864,,,,
614,20095,,,,
614,20330,,,,
816,20095,,,,
816,20330,,,,
2107,5313,,,,
2107,20095,,,,
2107,20330,,,,
340,15099,,,,
341,15099,,,,
485,15099,,,,
618,15099,,,,
636,9151,,,,
657,15099,,,,
775,15099,,,,
915,15099,,,,
1167,15099,,,,
1404,15099,,,,
1054,696,,,,
1054,697,,,,
1054,699,,,,
1054,2230,,,,
1054,2231,,,,
1054,2694,,,,
1054,2695,,,,
1054,2696,,,,
1054,2698,,,,
1054,3371,,,,
1054,4603,,,,
1054,6157,,,,
1054,6158,,,,
1054,6628,,,,
1054,8663,,,,
1054,8664,,,,
1054,8665,,,,
1054,8666,,,,
1054,8667,,,,
1054,8670,,,,
1054,10637,,,,
1054,10638,,,,
1054,12663,,,,
1054,12664,,,,
1054,12666,,,,
1054,14588,,,,
1054,14589,,,,
1054,16140,,,,
1054,18693,,,,
1054,20983,,,,
1054,20984,,,,
1054,22062,,,,
2025,697,,,,
2025,2231,,,,
2025,2696,,,,
2025,3371,,,,
2025,8664,,,,
2025,8665,,,,
2025,8666,,,,
2025,12665,,,,
2025,14588,,,,
2025,16140,,,,
2025,18693,,,,
2025,20983,,,,
2025,22062,,,,
2226,697,,,,
2226,2230,,,,
2226,2231,,,,
2226,2696,,,,
2226,6157,,,,
2226,6158,,,,
2226,8664,,,,
2226,8665,,,,
2226,8666,,,,
2226,10638,,,,
2226,12664,,,,
2226,14589,,,,
2226,16140,,,,
2226,19736,,,,
2226,20983,,,,
2226,22062,,,,
2422,697,,,,
2422,2230,,,,
2422,2231,,,,
2422,2696,,,,
2422,6158,,,,
2422,8663,,,,
2422,8664,,,,
2422,8665,,,,
2422,8666,,,,
2422,14589,,,,
2422,16140,,,,
2422,22062,,,,
2509,87,,,,
2509,696,,,,
2509,697,,,,
2509,2230,,,,
2509,2231,,,,
2509,2694,,,,
2509,2695,,,,
2509,2696,,,,
2509,3371,,,,
2509,4599,,,,
2509,4602,,,,
2509,4603,,,,
2509,6157,,,,
2509,6158,,,,
2509,6628,,,,
2509,8663,,,,
2509,8664,,,,
2509,8665,,,,
2509,8666,,,,
2509,8667,,,,
2509,8670,,,,
2509,10637,,,,
2509,10638,,,,
2509,12663,,,,
2509,12664,,,,
2509,12666,,,,
2509,14588,,,,
2509,14589,,,,
2509,16140,,,,
2509,18693,,,,
2509,19736,,,,
2509,20983,,,,
2509,20984,,,,
2509,22062,,,,
2550,1463,,,,
2550,3025,,,,
2550,3027,,,,
2550,4943,,,,
2550,6965,,,,
2550,11866,,,,
2550,11867,,,,
2550,11868,,,,
2550,12996,,,,
2550,21389,,,,
168,431,,,,
168,433,,,,
168,2378,,,,
168,2379,,,,
168,2938,,,,
168,3452,,,,
168,3977,,,,
168,4302,,,,
168,4303,,,,
168,4304,,,,
168,4305,,,,
168,4484,,,,
168,4583,,,,
168,4584,,,,
168,5324,,,,
168,5919,,,,
168,5975,,,,
168,6040,,,,
168,6304,,,,
168,6305,,,,
168,7570,,,,
168,8369,,,,
168,8370,,,,
168,8371,,,,
168,8372,,,,
168,8373,,,,
168,9241,,,,
168,10028,,,,
168,10031,,,,
168,10346,,,,
168,10347,,,,
168,10348,,,,
168,10509,,,,
168,11530,,,,
168,12341,,,,
168,12342,,,,
168,12343,,,,
168,12344,,,,
168,12346,,,,
168,13808,,,,
168,13832,,,,
168,13958,,,,
168,14286,,,,
168,14288,,,,
168,16779,,,,
168,17481,,,,
168,18335,,,,
168,18715,,,,
168,18744,,,,
168,18924,,,,
168,18983,,,,
168,19245,,,,
168,20097,,,,
168,20286,,,,
168,20459,,,,
168,20510,,,,
168,21315,,,,
359,3977,,,,
359,4303,,,,
359,4484,,,,
359,8372,,,,
359,12343,,,,
709,431,,,,
709,433,,,,
709,2378,,,,
709,2379,,,,
709,2938,,,,
709,3452,,,,
709,3977,,,,
709,3978,,,,
709,4302,,,,
709,4303,,,,
709,4305,,,,
709,4306,,,,
709,4484,,,,
709,4583,,,,
709,4584,,,,
709,5324,,,,
709,5975,,,,
709,6304,,,,
709,6305,,,,
709,7570,,,,
709,8369,,,,
709,8370,,,,
709,8371,,,,
709,8372,,,,
709,8373,,,,
709,10028,,,,
709,10031,,,,
709,10346,,,,
709,10347,,,,
709,10348,,,,
709,10509,,,,
709,12342,,,,
709,12343,,,,
709,12344,,,,
709,12346,,,,
709,12553,,,,
709,13808,,,,
709,13832,,,,
709,13958,,,,
709,14286,,,,
709,14288,,,,
709,15286,,,,
709,16779,,,,
709,17481,,,,
709,18715,,,,
709,18744,,,,
709,18983,,,,
709,20097,,,,
709,20286,,,,
709,20459,,,,
709,20510,,,,
709,21315,,,,
709,21861,,,,
797,431,,,,
797,2379,,,,
797,3452,,,,
797,3977,,,,
797,4303,,,,
797,4305,,,,
797,4306,,,,
797,4484,,,,
797,4584,,,,
797,6305,,,,
797,8370,,,,
797,8371,,,,
797,8373,,,,
797,10028,,,,
797,10347,,,,
797,10348,,,,
797,11530,,,,
797,12343,,,,
797,12346,,,,
797,18983,,,,
797,20097,,,,
797,20286,,,,
931,431,,,,
931,433,,,,
931,2378,,,,
931,2379,,,,
931,2938,,,,
931,3452,,,,
931,3977,,,,
931,3978,,,,
931,4302,,,,
931,4303,,,,
931,4304,,,,
931,4305,,,,
931,4306,,,,
931,4484,,,,
931,4583,,,,
931,4584,,,,
931,5324,,,,
931,5919,,,,
931,5975,,,,
931,6040,,,,
931,6304,,,,
931,6305,,,,
931,6507,,,,
931,6508,,,,
931,7570,,,,
931,8370,,,,
931,8371,,,,
931,8372,,,,
931,8373,,,,
931,9241,,,,
931,10028,,,,
931,10031,,,,
931,10346,,,,
931,10347,,,,
931,10348,,,,
931,10509,,,,
931,12341,,,,
931,12342,,,,
931,12343,,,,
931,12344,,,,
931,12346,,,,
931,13808,,,,
931,13832,,,,
931,13958,,,,
931,14285,,,,
931,14286,,,,
931,14288,,,,
931,16779,,,,
931,17481,,,,
931,18335,,,,
931,18715,,,,
931,18744,,,,
931,18924,,,,
931,18983,,,,
931,19061,,,,
931,19245,,,,
931,20097,,,,
931,20286,,,,
931,20459,,,,
931,20510,,,,
931,21315,,,,
931,21861,,,,
1175,2378,,,,
1175,2379,,,,
1175,3977,,,,
1175,3978,,,,
1175,4302,,,,
1175,4303,,,,
1175,4304,,,,
1175,4305,,,,
1175,4308,,,,
1175,4484,,,,
1175,5324,,,,
1175,5975,,,,
1175,6040,,,,
1175,6304,,,,
1175,6305,,,,
1175,8369,,,,
1175,8370,,,,
1175,8371,,,,
1175,8372,,,,
1175,8373,,,,
1175,9241,,,,
1175,10028,,,,
1175,10347,,,,
1175,10509,,,,
1175,11530,,,,
1175,12343,,,,
1175,12344,,,,
1175,12346,,,,
1175,13808,,,,
1175,13832,,,,
1175,13958,,,,
1175,14288,,,,
1175,15286,,,,
1175,18335,,,,
1175,18715,,,,
1175,18744,,,,
1175,18924,,,,
1175,19245,,,,
1175,20286,,,,
1175,20459,,,,
1403,431,,,,
1403,2379,,,,
1403,2938,,,,
1403,3452,,,,
1403,3977,,,,
1403,4303,,,,
1403,4305,,,,
1403,4306,,,,
1403,4484,,,,
1403,5324,,,,
1403,5975,,,,
1403,6040,,,,
1403,6304,,,,
1403,6305,,,,
1403,7570,,,,
1403,8369,,,,
1403,8370,,,,
1403,8371,,,,
1403,8372,,,,
1403,8373,,,,
1403,9241,,,,
1403,10028,,,,
1403,10031,,,,
1403,10347,,,,
1403,10348,,,,
1403,10509,,,,
1403,11530,,,,
1403,12343,,,,
1403,12346,,,,
1403,13808,,,,
1403,13832,,,,
1403,13958,,,,
1403,14286,,,,
1403,14288,,,,
1403,18335,,,,
1403,18715,,,,
1403,18744,,,,
1403,18924,,,,
1403,20286,,,,
1403,20459,,,,
1403,20510,,,,
1403,21315,,,,
1403,21861,,,,
1534,431,,,,
1534,433,,,,
1534,2378,,,,
1534,2379,,,,
1534,2938,,,,
1534,3452,,,,
1534,3977,,,,
1534,4302,,,,
1534,4303,,,,
1534,4305,,,,
1534,4306,,,,
1534,4484,,,,
1534,4583,,,,
1534,4584,,,,
1534,5324,,,,
1534,5975,,,,
1534,6304,,,,
1534,6305,,,,
1534,7570,,,,
1534,8369,,,,
1534,8370,,,,
1534,8371,,,,
1534,8372,,,,
1534,8373,,,,
1534,9241,,,,
1534,10028,,,,
1534,10031,,,,
1534,10346,,,,
1534,10347,,,,
1534,10348,,,,
1534,10509,,,,
1534,12342,,,,
1534,12343,,,,
1534,12346,,,,
1534,12553,,,,
1534,13808,,,,
1534,13832,,,,
1534,13958,,,,
1534,14286,,,,
1534,14288,,,,
1534,15286,,,,
1534,16779,,,,
1534,17481,,,,
1534,18715,,,,
1534,18744,,,,
1534,18983,,,,
1534,19245,,,,
1534,20097,,,,
1534,20286,,,,
1534,20459,,,,
1534,20510,,,,
1534,21315,,,,
1534,21861,,,,
1832,431,,,,
1832,433,,,,
1832,2378,,,,
1832,2379,,,,
1832,2938,,,,
1832,3977,,,,
1832,4303,,,,
1832,4304,,,,
1832,4305,,,,
1832,4306,,,,
1832,4484,,,,
1832,4583,,,,
1832,4584,,,,
1832,5919,,,,
1832,5975,,,,
1832,6040,,,,
1832,6304,,,,
1832,6305,,,,
1832,6507,,,,
1832,6508,,,,
1832,7517,,,,
1832,8369,,,,
1832,8370,,,,
1832,8371,,,,
1832,8373,,,,
1832,9241,,,,
1832,10028,,,,
1832,10031,,,,
1832,10346,,,,
1832,10347,,,,
1832,10348,,,,
1832,10509,,,,
1832,12343,,,,
1832,12344,,,,
1832,12346,,,,
1832,13808,,,,
1832,13832,,,,
1832,13958,,,,
1832,14288,,,,
1832,15286,,,,
1832,16779,,,,
1832,17481,,,,
1832,18715,,,,
1832,18983,,,,
1832,19061,,,,
1832,20097,,,,
1832,20286,,,,
1832,20510,,,,
1832,21861,,,,
1961,2379,,,,
1961,3977,,,,
1961,4305,,,,
1961,4484,,,,
1961,6304,,,,
1961,6305,,,,
1961,8369,,,,
1961,8370,,,,
1961,8371,,,,
1961,8372,,,,
1961,10028,,,,
1961,10031,,,,
1961,10347,,,,
1961,10348,,,,
1961,11530,,,,
1961,12343,,,,
1961,15286,,,,
1961,20286,,,,
1961,21315,,,,
2507,431,,,,
2507,433,,,,
2507,2378,,,,
2507,2379,,,,
2507,2938,,,,
2507,3452,,,,
2507,3977,,,,
2507,4302,,,,
2507,4303,,,,
2507,4305,,,,
2507,4306,,,,
2507,4484,,,,
2507,4583,,,,
2507,4584,,,,
2507,5324,,,,
2507,5975,,,,
2507,6304,,,,
2507,6305,,,,
2507,7570,,,,
2507,8369,,,,
2507,8370,,,,
2507,8371,,,,
2507,8372,,,,
2507,8373,,,,
2507,9241,,,,
2507,10028,,,,
2507,10031,,,,
2507,10346,,,,
2507,10347,,,,
2507,10348,,,,
2507,10509,,,,
2507,12341,,,,
2507,12343,,,,
2507,12346,,,,
2507,13808,,,,
2507,13832,,,,
2507,13958,,,,
2507,14286,,,,
2507,14287,,,,
2507,15286,,,,
2507,16779,,,,
2507,17481,,,,
2507,18715,,,,
2507,18744,,,,
2507,18924,,,,
2507,18983,,,,
2507,19245,,,,
2507,20097,,,,
2507,20286,,,,
2507,20459,,,,
2507,20510,,,,
2507,21315,,,,
2507,21861,,,,
39,955,,,,
39,10872,,,,
397,8559,,,,
397,13546,,,,
1198,8559,,,,
1198,14823,,,,
1520,10871,,,,
1520,14827,,,,
1979,8559,,,,
954,12021,,,,
954,20401,,,,
1199,12021,,,,
1199,14333,,,,
1199,20401,,,,
1402,2989,,,,
1402,4448,,,,
1402,6346,,,,
1402,8027,,,,
1402,15196,,,,
1402,20183,,,,
505,866,,,,
505,2867,,,,
505,2869,,,,
505,2870,,,,
505,4784,,,,
505,4787,,,,
505,4790,,,,
505,6804,,,,
505,8830,,,,
505,8840,,,,
505,9105,,,,
505,9880,,,,
505,10785,,,,
505,12559,,,,
505,12853,,,,
505,12855,,,,
505,12856,,,,
505,14663,,,,
505,14752,,,,
505,15774,,,,
505,19576,,,,
505,21006,,,,
688,1,,,,
688,63,,,,
688,126,,,,
688,127,,,,
688,862,,,,
688,863,,,,
688,864,,,,
688,865,,,,
688,867,,,,
688,874,,,,
688,1127,,,,
688,2865,,,,
688,2866,,,,
688,3805,,,,
688,3807,,,,
688,3808,,,,
688,3810,,,,
688,4779,,,,
688,4780,,,,
688,4781,,,,
688,5819,,,,
688,5820,,,,
688,6006,,,,
688,6792,,,,
688,6793,,,,
688,6794,,,,
688,6795,,,,
688,6796,,,,
688,6805,,,,
688,7191,,,,
688,8831,,,,
688,8833,,,,
688,8834,,,,
688,8844,,,,
688,8845,,,,
688,9879,,,,
688,9880,,,,
688,10794,,,,
688,11835,,,,
688,12559,,,,
688,12845,,,,
688,12854,,,,
688,12856,,,,
688,12859,,,,
688,12860,,,,
688,13784,,,,
688,14663,,,,
688,14749,,,,
688,14751,,,,
688,14756,,,,
688,15774,,,,
688,15777,,,,
688,18256,,,,
688,18716,,,,
688,19018,,,,
688,19293,,,,
688,20131,,,,
688,20132,,,,
688,20857,,,,
688,21448,,,,
688,21569,,,,
688,21698,,,,
1025,1,,,,
1025,126,,,,
1025,127,,,,
1025,862,,,,
1025,865,,,,
1025,866,,,,
1025,867,,,,
1025,872,,,,
1025,874,,,,
1025,875,,,,
1025,2355,,,,
1025,2866,,,,
1025,2870,,,,
1025,2871,,,,
1025,3808,,,,
1025,4780,,,,
1025,4781,,,,
1025,4790,,,,
1025,5818,,,,
1025,5819,,,,
1025,5820,,,,
1025,6006,,,,
1025,6794,,,,
1025,6795,,,,
1025,6796,,,,
1025,6804,,,,
1025,6805,,,,
1025,7191,,,,
1025,7838,,,,
1025,8830,,,,
1025,8833,,,,
1025,8834,,,,
1025,8844,,,,
1025,8845,,,,
1025,9105,,,,
1025,9878,,,,
1025,9879,,,,
1025,9880,,,,
1025,9881,,,,
1025,10794,,,,
1025,11835,,,,
1025,11836,,,,
1025,12559,,,,
1025,12845,,,,
1025,12846,,,,
1025,12851,,,,
1025,12853,,,,
1025,12854,,,,
1025,12855,,,,
1025,12856,,,,
1025,12859,,,,
1025,12860,,,,
1025,13785,,,,
1025,14663,,,,
1025,14756,,,,
1025,15774,,,,
1025,15777,,,,
1025,18256,,,,
1025,18716,,,,
1025,19018,,,,
1025,19576,,,,
1025,20131,,,,
1025,20132,,,,
1025,20133,,,,
1025,20857,,,,
1025,21448,,,,
1025,21698,,,,
1145,1,,,,
1145,126,,,,
1145,127,,,,
1145,862,,,,
1145,863,,,,
1145,864,,,,
1145,865,,,,
1145,874,,,,
1145,875,,,,
1145,2865,,,,
1145,2866,,,,
1145,3805,,,,
1145,3807,,,,
1145,3808,,,,
1145,3810,,,,
1145,4779,,,,
1145,4780,,,,
1145,5819,,,,
1145,5820,,,,
1145,6006,,,,
1145,6792,,,,
1145,6794,,,,
1145,6795,,,,
1145,6796,,,,
1145,6805,,,,
1145,7191,,,,
1145,8831,,,,
1145,8834,,,,
1145,8844,,,,
1145,9711,,,,
1145,9879,,,,
1145,9880,,,,
1145,10794,,,,
1145,11835,,,,
1145,12244,,,,
1145,12559,,,,
1145,12854,,,,
1145,12856,,,,
1145,12859,,,,
1145,12860,,,,
1145,13784,,,,
1145,14663,,,,
1145,14749,,,,
1145,14751,,,,
1145,14756,,,,
1145,15774,,,,
1145,15777,,,,
1145,18256,,,,
1145,18716,,,,
1145,19018,,,,
1145,19293,,,,
1145,20131,,,,
1145,20132,,,,
1145,20133,,,,
1145,21448,,,,
1145,21698,,,,
1173,862,,,,
1173,3810,,,,
1173,5817,,,,
1173,9879,,,,
1173,12847,,,,
1173,12860,,,,
1173,20132,,,,
1173,21448,,,,
1381,2867,,,,
1381,2868,,,,
1381,2870,,,,
1381,2872,,,,
1381,6794,,,,
1381,6801,,,,
1381,7191,,,,
1381,8833,,,,
1381,8834,,,,
1381,8844,,,,
1381,9105,,,,
1381,10784,,,,
1381,10785,,,,
1381,10788,,,,
1381,12859,,,,
1381,14754,,,,
1381,18256,,,,
1381,19018,,,,
1381,19576,,,,
1465,1,,,,
1465,63,,,,
1465,126,,,,
1465,127,,,,
1465,862,,,,
1465,863,,,,
1465,864,,,,
1465,865,,,,
1465,867,,,,
1465,874,,,,
1465,875,,,,
1465,1127,,,,
1465,2865,,,,
1465,2866,,,,
1465,3805,,,,
1465,3807,,,,
1465,3808,,,,
1465,3810,,,,
1465,4779,,,,
1465,4780,,,,
1465,5819,,,,
1465,5820,,,,
1465,6006,,,,
1465,6792,,,,
1465,6793,,,,
1465,6794,,,,
1465,6795,,,,
1465,6796,,,,
1465,6805,,,,
1465,7191,,,,
1465,8831,,,,
1465,8833,,,,
1465,8834,,,,
1465,8842,,,,
1465,8844,,,,
1465,8845,,,,
1465,9711,,,,
1465,9879,,,,
1465,9880,,,,
1465,10794,,,,
1465,11835,,,,
1465,12244,,,,
1465,12559,,,,
1465,12842,,,,
1465,12844,,,,
1465,12845,,,,
1465,12846,,,,
1465,12854,,,,
1465,12856,,,,
1465,12859,,,,
1465,12860,,,,
1465,13784,,,,
1465,14663,,,,
1465,14749,,,,
1465,14751,,,,
1465,14752,,,,
1465,14756,,,,
1465,15774,,,,
1465,15777,,,,
1465,18256,,,,
1465,18716,,,,
1465,19018,,,,
1465,19293,,,,
1465,20131,,,,
1465,20132,,,,
1465,20133,,,,
1465,20435,,,,
1465,20857,,,,
1465,21448,,,,
1465,21698,,,,
1541,1,,,,
1541,126,,,,
1541,127,,,,
1541,862,,,,
1541,863,,,,
1541,864,,,,
1541,865,,,,
1541,874,,,,
1541,875,,,,
1541,1127,,,,
1541,2866,,,,
1541,2867,,,,
1541,2868,,,,
1541,2870,,,,
1541,2872,,,,
1541,3805,,,,
1541,3807,,,,
1541,3810,,,,
1541,4779,,,,
1541,4780,,,,
1541,5819,,,,
1541,5820,,,,
1541,6006,,,,
1541,6792,,,,
1541,6793,,,,
1541,6794,,,,
1541,6796,,,,
1541,6801,,,,
1541,6805,,,,
1541,7191,,,,
1541,8831,,,,
1541,8844,,,,
1541,9105,,,,
1541,9711,,,,
1541,9879,,,,
1541,10790,,,,
1541,10794,,,,
1541,11835,,,,
1541,12244,,,,
1541,12559,,,,
1541,12854,,,,
1541,12856,,,,
1541,12860,,,,
1541,13784,,,,
1541,14663,,,,
1541,14751,,,,
1541,14754,,,,
1541,14756,,,,
1541,15774,,,,
1541,18256,,,,
1541,18716,,,,
1541,19293,,,,
1541,19576,,,,
1541,20131,,,,
1541,20132,,,,
1541,20133,,,,
1541,21448,,,,
1541,21698,,,,
1574,1,,,,
1574,63,,,,
1574,125,,,,
1574,126,,,,
1574,127,,,,
1574,862,,,,
1574,863,,,,
1574,865,,,,
1574,867,,,,
1574,874,,,,
1574,1127,,,,
1574,2865,,,,
1574,2866,,,,
1574,3808,,,,
1574,3810,,,,
1574,4780,,,,
1574,4781,,,,
1574,5819,,,,
1574,5820,,,,
1574,6006,,,,
1574,6793,,,,
1574,6794,,,,
1574,6795,,,,
1574,6796,,,,
1574,6805,,,,
1574,7191,,,,
1574,8831,,,,
1574,8833,,,,
1574,8834,,,,
1574,8844,,,,
1574,9879,,,,
1574,10781,,,,
1574,10794,,,,
1574,11835,,,,
1574,12244,,,,
1574,12559,,,,
1574,12844,,,,
1574,12845,,,,
1574,12846,,,,
1574,12854,,,,
1574,12856,,,,
1574,12859,,,,
1574,12860,,,,
1574,13784,,,,
1574,14663,,,,
1574,14749,,,,
1574,14756,,,,
1574,15774,,,,
1574,15777,,,,
1574,18716,,,,
1574,19018,,,,
1574,19293,,,,
1574,20131,,,,
1574,20132,,,,
1574,20133,,,,
1574,21448,,,,
1574,21698,,,,
1738,63,,,,
1738,126,,,,
1738,863,,,,
1738,864,,,,
1738,866,,,,
1738,874,,,,
1738,875,,,,
1738,1127,,,,
1738,2870,,,,
1738,3807,,,,
1738,4780,,,,
1738,4781,,,,
1738,4787,,,,
1738,4790,,,,
1738,5820,,,,
1738,6006,,,,
1738,6792,,,,
1738,6793,,,,
1738,6795,,,,
1738,6796,,,,
1738,6801,,,,
1738,6804,,,,
1738,8830,,,,
1738,8831,,,,
1738,9711,,,,
1738,9880,,,,
1738,10790,,,,
1738,10794,,,,
1738,11835,,,,
1738,12244,,,,
1738,12559,,,,
1738,12842,,,,
1738,12844,,,,
1738,12853,,,,
1738,12856,,,,
1738,13784,,,,
1738,14663,,,,
1738,14751,,,,
1738,14756,,,,
1738,20133,,,,
1738,21448,,,,
2069,866,,,,
2069,2869,,,,
2069,2870,,,,
2069,3808,,,,
2069,4779,,,,
2069,4784,,,,
2069,4787,,,,
2069,4790,,,,
2069,6801,,,,
2069,6804,,,,
2069,8831,,,,
2069,8835,,,,
2069,8838,,,,
2069,8840,,,,
2069,9880,,,,
2069,10785,,,,
2069,10786,,,,
2069,10788,,,,
2069,10790,,,,
2069,12559,,,,
2069,12842,,,,
2069,12844,,,,
2069,12845,,,,
2069,12850,,,,
2069,12853,,,,
2069,13784,,,,
2069,14663,,,,
2069,14752,,,,
2069,15774,,,,
2069,18716,,,,
2069,19293,,,,
2069,20723,,,,
2069,21006,,,,
2069,21941,,,,
2149,1,,,,
2149,63,,,,
2149,126,,,,
2149,127,,,,
2149,862,,,,
2149,863,,,,
2149,864,,,,
2149,865,,,,
2149,874,,,,
2149,875,,,,
2149,1127,,,,
2149,2865,,,,
2149,2866,,,,
2149,3805,,,,
2149,3807,,,,
2149,3810,,,,
2149,4780,,,,
2149,4781,,,,
2149,5819,,,,
2149,5820,,,,
2149,6006,,,,
2149,6793,,,,
2149,6794,,,,
2149,6795,,,,
2149,6796,,,,
2149,6805,,,,
2149,7191,,,,
2149,8831,,,,
2149,8833,,,,
2149,8834,,,,
2149,8844,,,,
2149,8845,,,,
2149,9711,,,,
2149,9879,,,,
2149,10794,,,,
2149,11835,,,,
2149,12244,,,,
2149,12559,,,,
2149,12854,,,,
2149,12856,,,,
2149,12859,,,,
2149,12860,,,,
2149,14663,,,,
2149,14749,,,,
2149,14756,,,,
2149,15774,,,,
2149,15777,,,,
2149,18256,,,,
2149,18716,,,,
2149,19018,,,,
2149,20131,,,,
2149,20132,,,,
2149,20133,,,,
2149,21448,,,,
2149,21698,,,,
2229,1,,,,
2229,63,,,,
2229,126,,,,
2229,127,,,,
2229,862,,,,
2229,863,,,,
2229,864,,,,
2229,865,,,,
2229,874,,,,
2229,875,,,,
2229,1127,,,,
2229,2865,,,,
2229,2866,,,,
2229,3805,,,,
2229,3807,,,,
2229,3810,,,,
2229,4779,,,,
2229,4780,,,,
2229,4781,,,,
2229,5819,,,,
2229,5820,,,,
2229,6006,,,,
2229,6792,,,,
2229,6793,,,,
2229,6794,,,,
2229,6795,,,,
2229,6796,,,,
2229,6805,,,,
2229,7191,,,,
2229,8831,,,,
2229,8833,,,,
2229,8834,,,,
2229,8844,,,,
2229,9711,,,,
2229,9879,,,,
2229,9880,,,,
2229,10794,,,,
2229,11835,,,,
2229,12244,,,,
2229,12559,,,,
2229,12842,,,,
2229,12844,,,,
2229,12854,,,,
2229,12856,,,,
2229,12859,,,,
2229,12860,,,,
2229,13784,,,,
2229,14663,,,,
2229,14749,,,,
2229,14751,,,,
2229,14756,,,,
2229,15774,,,,
2229,15777,,,,
2229,18256,,,,
2229,18716,,,,
2229,19018,,,,
2229,19293,,,,
2229,20131,,,,
2229,20132,,,,
2229,20133,,,,
2229,20435,,,,
2229,21448,,,,
2229,21698,,,,
2298,1,,,,
2298,126,,,,
2298,862,,,,
2298,863,,,,
2298,864,,,,
2298,865,,,,
2298,866,,,,
2298,871,,,,
2298,873,,,,
2298,874,,,,
2298,875,,,,
2298,1127,,,,
2298,2866,,,,
2298,2867,,,,
2298,2870,,,,
2298,2871,,,,
2298,3560,,,,
2298,3807,,,,
2298,3809,,,,
2298,3810,,,,
2298,4781,,,,
2298,4782,,,,
2298,4783,,,,
2298,4784,,,,
2298,4785,,,,
2298,4790,,,,
2298,5818,,,,
2298,6792,,,,
2298,6793,,,,
2298,6795,,,,
2298,6797,,,,
2298,6798,,,,
2298,6799,,,,
2298,6804,,,,
2298,8830,,,,
2298,8833,,,,
2298,8838,,,,
2298,8839,,,,
2298,8842,,,,
2298,8843,,,,
2298,8844,,,,
2298,9105,,,,
2298,9879,,,,
2298,10789,,,,
2298,10794,,,,
2298,11035,,,,
2298,11836,,,,
2298,12559,,,,
2298,12847,,,,
2298,12848,,,,
2298,12851,,,,
2298,12853,,,,
2298,12855,,,,
2298,12856,,,,
2298,12860,,,,
2298,13784,,,,
2298,13785,,,,
2298,14663,,,,
2298,14749,,,,
2298,14751,,,,
2298,14752,,,,
2298,15774,,,,
2298,15921,,,,
2298,18670,,,,
2298,18717,,,,
2298,19293,,,,
2298,19576,,,,
2298,20131,,,,
2298,21006,,,,
2298,21448,,,,
2343,1,,,,
2343,63,,,,
2343,126,,,,
2343,127,,,,
2343,862,,,,
2343,863,,,,
2343,864,,,,
2343,865,,,,
2343,874,,,,
2343,875,,,,
2343,1127,,,,
2343,2865,,,,
2343,2866,,,,
2343,3805,,,,
2343,3807,,,,
2343,3810,,,,
2343,4779,,,,
2343,4780,,,,
2343,4781,,,,
2343,5819,,,,
2343,5820,,,,
2343,6006,,,,
2343,6792,,,,
2343,6793,,,,
2343,6795,,,,
2343,6796,,,,
2343,6805,,,,
2343,7191,,,,
2343,8833,,,,
2343,8834,,,,
2343,8844,,,,
2343,9711,,,,
2343,10789,,,,
2343,10794,,,,
2343,11835,,,,
2343,12244,,,,
2343,12559,,,,
2343,12842,,,,
2343,12844,,,,
2343,12854,,,,
2343,12856,,,,
2343,12859,,,,
2343,12860,,,,
2343,14751,,,,
2343,14756,,,,
2343,15774,,,,
2343,15777,,,,
2343,18256,,,,
2343,18716,,,,
2343,19018,,,,
2343,20131,,,,
2343,20132,,,,
2343,20133,,,,
2343,21448,,,,
2343,21698,,,,
2359,2867,,,,
2359,2870,,,,
2359,6805,,,,
2359,8844,,,,
2359,9105,,,,
2359,10785,,,,
2359,10790,,,,
2359,12559,,,,
2359,12854,,,,
2359,12859,,,,
2359,20132,,,,
541,9,,,,
541,19878,,,,
562,4924,,,,
999,9,,,,
999,19878,,,,
248,2184,,,,
248,5639,,,,
248,20534,,,,
476,3647,,,,
476,3648,,,,
476,3649,,,,
476,5637,,,,
476,5638,,,,
476,5639,,,,
476,9677,,,,
476,12146,,,,
476,15590,,,,
476,15592,,,,
476,20371,,,,
476,20534,,,,
723,2184,,,,
723,11663,,,,
1367,2184,,,,
1367,2717,,,,
1367,5639,,,,
1367,7656,,,,
1367,9676,,,,
1367,20534,,,,
411,9921,,,,
411,10990,,,,
411,13033,,,,
411,20155,,,,
411,20944,,,,
411,21028,,,,
1847,18413,,,,
1847,19546,,,,
28,16165,,,,
28,21188,,,,
408,16165,,,,
408,21188,,,,
516,16165,,,,
516,21188,,,,
670,16165,,,,
670,21188,,,,
806,16165,,,,
806,21188,,,,
836,16165,,,,
836,21188,,,,
859,16165,,,,
859,21188,,,,
865,16165,,,,
889,16165,,,,
889,21188,,,,
933,16165,,,,
933,21188,,,,
1053,16165,,,,
1053,21188,,,,
1139,16165,,,,
1139,21188,,,,
1153,16165,,,,
1153,21188,,,,
1248,16165,,,,
1248,21188,,,,
1383,16165,,,,
1383,21188,,,,
1389,21188,,,,
1644,16165,,,,
1644,21188,,,,
1674,16165,,,,
1674,21188,,,,
1694,21188,,,,
1705,16165,,,,
1705,21188,,,,
1715,16165,,,,
1715,21188,,,,
1718,16165,,,,
1718,21188,,,,
1782,16165,,,,
1782,21188,,,,
1786,16165,,,,
1786,21188,,,,
1819,16165,,,,
1823,16165,,,,
1823,21188,,,,
